"","Sequence_ID","Cluster"
"146601","MN234175_0A_Rev_13275","37537"
"146602","MN234180_0A_Rev_13275","37537"
"146603","MN234202_0A_Rev_13275","37537"
"146604","MN234210_0A_Rev_13275","37537"
"146605","MN234229_0A_Rev_13276","37537"
"146606","OP172869_0A_Rev_13275","37537"
"146607","OP910131_0A_Rev_13276","37537"
"146608","OR159662_0A_Rev_13275","37537"
"146609","OR521078_0A_Rev_13275","37537"
"146610","PP208937_0A_Rev_13275","37537"
"146611","PQ244014_0A_Rev_13275","37537"
"146612","MN234175_0A_Fwd_7961","37538"
"146613","MN234180_0A_Fwd_7961","37538"
"146614","MN234186_0A_Fwd_7962","37538"
"146615","MN234202_0A_Fwd_7961","37538"
"146616","MN234210_0A_Fwd_7961","37538"
"146617","MN234229_0A_Fwd_7962","37538"
"146618","OP172869_0A_Fwd_7961","37538"
"146619","OP910131_0A_Fwd_7962","37538"
"146620","OR159662_0A_Fwd_7961","37538"
"146621","OR521078_0A_Fwd_7961","37538"
"146622","PP208937_0A_Fwd_7961","37538"
"146623","PQ184801_0A_Fwd_7961","37538"
"146624","PQ244014_0A_Fwd_7961","37538"
"146625","MN234175_0A_Rev_17276","37539"
"146626","MN234180_0A_Rev_17276","37539"
"146627","MN234186_0A_Rev_17277","37539"
"146628","MN234202_0A_Rev_17276","37539"
"146629","MN234210_0A_Rev_17276","37539"
"146630","MN234229_0A_Rev_17277","37539"
"146631","OP172869_0A_Rev_17276","37539"
"146632","OP910131_0A_Rev_17277","37539"
"146633","OR159662_0A_Rev_17276","37539"
"146634","OR521078_0A_Rev_17276","37539"
"146635","PP208937_0A_Rev_17276","37539"
"146636","PQ184801_0A_Rev_17276","37539"
"146637","PQ244014_0A_Rev_17276","37539"
"146638","MN234175_0A_Rev_39557","37540"
"146639","MN234180_0A_Rev_39257","37540"
"146640","MN234186_0A_Rev_39561","37540"
"146641","MN234202_0A_Rev_39557","37540"
"146642","MN234210_0A_Rev_39559","37540"
"146643","MN234229_0A_Rev_39560","37540"
"146644","OP172869_0A_Rev_39557","37540"
"146645","OP910131_0A_Rev_39561","37540"
"146646","OR159662_0A_Rev_39559","37540"
"146647","OR521078_0A_Rev_39559","37540"
"146648","PP208937_0A_Rev_39560","37540"
"146649","PQ184801_0A_Rev_39264","37540"
"146650","PQ244014_0A_Rev_39560","37540"
"146651","MN234175_0A_Rev_1206","37541"
"146652","MN234180_0A_Rev_1206","37541"
"146653","MN234186_0A_Rev_1207","37541"
"146654","MN234202_0A_Rev_1206","37541"
"146655","MN234210_0A_Rev_1206","37541"
"146656","MN234229_0A_Rev_1207","37541"
"146657","OP172869_0A_Rev_1206","37541"
"146658","OP910131_0A_Rev_1207","37541"
"146659","OR159662_0A_Rev_1206","37541"
"146660","OR521078_0A_Rev_1206","37541"
"146661","PP208937_0A_Rev_1206","37541"
"146662","PQ184801_0A_Rev_1206","37541"
"146663","PQ244014_0A_Rev_1206","37541"
"146664","MN234175_0A_Rev_50111","37542"
"146665","MN234210_0A_Rev_50113","37542"
"146666","PP208937_0A_Rev_50114","37542"
"146667","MN234176_0A_Rev_45171","37543"
"146668","MN234176_0A_Rev_21998","37544"
"146669","MN234178_0A_Rev_11574","37545"
"146670","MN234178_0A_Fwd_36398","37546"
"146671","MN234178_0A_Fwd_14095","37547"
"146672","MN234178_0A_Rev_42464","37548"
"146673","MN234178_0A_Rev_41075","37549"
"146674","MN234178_0A_Rev_3897","37550"
"146675","MN234179_0A_Fwd_170","37551"
"146676","MN234179_0A_Fwd_10095","37552"
"146677","MN234179_0A_Fwd_15486","37553"
"146678","MN234179_0A_Fwd_3359","37554"
"146679","MN234179_0A_Fwd_33755","37555"
"146680","MN234179_0A_Rev_13295","37556"
"146681","MN234180_0A_Rev_49808","37557"
"146682","OR159662_0A_Rev_50113","37557"
"146683","OR521078_0A_Rev_50116","37557"
"146684","PQ244014_0A_Rev_50082","37557"
"146685","MN234183_0A_Fwd_4420","37558"
"146686","MN234183_0A_Fwd_165","37559"
"146687","MN234183_0A_Fwd_18189","37560"
"146688","MN234183_0A_Fwd_33555","37561"
"146689","MN234183_0A_Fwd_28157","37562"
"146690","MN234183_0A_Rev_786","37563"
"146691","MN234183_0A_Rev_9228","37564"
"146692","MN234183_0A_Fwd_13214","37565"
"146693","MN234183_0A_Rev_6798","37566"
"146694","MN234183_0A_Rev_30229","37567"
"146695","MN234183_0A_Rev_23273","37568"
"146696","MN234183_0A_Fwd_11743","37569"
"146697","MN234183_0A_Fwd_38600","37570"
"146698","MN234184_0A_Fwd_13932","37571"
"146699","MN234184_0A_Rev_6160","37572"
"146700","MN234184_0A_Rev_17494","37573"
"146701","MN234184_0A_Rev_11068","37574"
"146702","MN234184_0A_Fwd_36816","37575"
"146703","MN234184_0A_Rev_28215","37576"
"146704","MN234184_0A_Fwd_6113","37577"
"146705","MN234184_0A_Fwd_36158","37578"
"146706","MN234184_0A_Rev_26320","37579"
"146707","MN234184_0A_Fwd_4154","37580"
"146708","MN234184_0A_Rev_35893","37581"
"146709","MN234184_0A_Rev_780","37582"
"146710","MN234184_0A_Fwd_13960","37583"
"146711","MN234185_0A_Rev_23112","37584"
"146712","MN234219_0A_Rev_23722","37584"
"146713","MN234185_0A_Fwd_24939","37585"
"146714","MN234185_0A_Rev_6094","37586"
"146715","MN234185_0A_Fwd_11859","37587"
"146716","MN234185_0A_Rev_15806","37588"
"146717","MN234219_0A_Rev_16466","37588"
"146718","MN234185_0A_Rev_15895","37589"
"146719","MN234185_0A_Fwd_3193","37590"
"146720","MN234186_0A_Rev_50121","37591"
"146721","MN234229_0A_Rev_50108","37591"
"146722","OP910131_0A_Rev_50115","37591"
"146723","MN234187_0A_Fwd_29594","37592"
"146724","MN234187_0A_Fwd_71215","37593"
"146725","MN234187_0A_Rev_5477","37594"
"146726","MN234187_0A_Fwd_38405","37595"
"146727","MN234187_0A_Rev_19548","37596"
"146728","MN234187_0A_Fwd_13678","37597"
"146729","MN234187_0A_Rev_49352","37598"
"146730","MN234187_0A_Fwd_68096","37599"
"146731","MN234188_0A_Fwd_48344","37600"
"146732","MN234188_0A_Rev_6023","37601"
"146733","MN234188_0A_Rev_48753","37602"
"146734","MN234188_0A_Fwd_37430","37603"
"146735","MN234188_0A_Rev_44960","37604"
"146736","MN234188_0A_Fwd_41404","37605"
"146737","MN234188_0A_Rev_15232","37606"
"146738","MN234188_0A_Fwd_49601","37607"
"146739","MN234188_0A_Rev_7085","37608"
"146740","MN234188_0A_Fwd_26800","37609"
"146741","MN234188_0A_Rev_1675","37610"
"146742","MN234188_0A_Rev_31343","37611"
"146743","MN234188_0A_Fwd_26042","37612"
"146744","MN234188_0A_Rev_17193","37613"
"146745","MN234189_0A_Fwd_41417","37614"
"146746","MN234189_0A_Rev_27330","37615"
"146747","MN234189_0A_Rev_32176","37616"
"146748","MT310862_0A_Rev_32155","37616"
"146749","MN234190_0A_Rev_62101","37617"
"146750","MN586003_0A_Rev_62377","37617"
"146751","OL455887_0A_Rev_62611","37617"
"146752","PQ362665_0A_Rev_60634","37617"
"146753","PQ362687_0A_Rev_62152","37617"
"146754","MN234190_0A_Rev_9127","37618"
"146755","MN234220_0A_Rev_9071","37618"
"146756","MN586003_0A_Rev_9665","37618"
"146757","PQ362665_0A_Rev_8021","37618"
"146758","MN234195_0A_Fwd_6840","37619"
"146759","MN234195_0A_Rev_44982","37620"
"146760","MN234236_0A_Rev_44495","37620"
"146761","MN234195_0A_Rev_30980","37621"
"146762","MN234236_0A_Rev_31378","37621"
"146763","MN234196_0A_Rev_23799","37622"
"146764","OK216879_0A_Rev_23873","37622"
"146765","ON108644_0A_Rev_23859","37622"
"146766","OP910132_0A_Rev_23868","37622"
"146767","OR253912_0A_Rev_23856","37622"
"146768","PQ184807_0A_Rev_23877","37622"
"146769","MN234196_0A_Rev_28834","37623"
"146770","MN234196_0A_Rev_52853","37624"
"146771","MN234196_0A_Fwd_12812","37625"
"146772","MN813686_0A_Fwd_12161","37625"
"146773","ON108644_0A_Fwd_12812","37625"
"146774","ON392167_0A_Fwd_12458","37625"
"146775","OP910132_0A_Fwd_12815","37625"
"146776","OR253912_0A_Fwd_12812","37625"
"146777","PQ184807_0A_Fwd_12812","37625"
"146778","MN234196_0A_Rev_20853","37626"
"146779","ON108644_0A_Rev_20913","37626"
"146780","OP910132_0A_Rev_20922","37626"
"146781","OR253912_0A_Rev_20910","37626"
"146782","PQ184807_0A_Rev_20931","37626"
"146783","MN234196_0A_Rev_7710","37627"
"146784","ON108644_0A_Rev_7710","37627"
"146785","OP910132_0A_Rev_7710","37627"
"146786","PQ184807_0A_Rev_7710","37627"
"146787","MN234196_0A_Rev_23571","37628"
"146788","OK216879_0A_Rev_23645","37628"
"146789","OP910132_0A_Rev_23640","37628"
"146790","OR253912_0A_Rev_23628","37628"
"146791","MN234196_0A_Fwd_38784","37629"
"146792","ON108644_0A_Fwd_38844","37629"
"146793","OP910132_0A_Fwd_38879","37629"
"146794","OR253912_0A_Fwd_38841","37629"
"146795","PQ184807_0A_Fwd_38862","37629"
"146796","MN234196_0A_Fwd_45651","37630"
"146797","OK216879_0A_Fwd_45628","37630"
"146798","OP910132_0A_Fwd_46040","37630"
"146799","OR253912_0A_Fwd_45708","37630"
"146800","MN234196_0A_Fwd_57178","37631"
"146801","OK216879_0A_Fwd_58214","37631"
"146802","ON108644_0A_Fwd_58009","37631"
"146803","OP910132_0A_Fwd_57545","37631"
"146804","OR253912_0A_Fwd_57464","37631"
"146805","PQ184807_0A_Fwd_56553","37631"
"146806","MN234196_0A_Fwd_57391","37632"
"146807","OK216879_0A_Fwd_58427","37632"
"146808","ON108644_0A_Fwd_58222","37632"
"146809","PQ184807_0A_Fwd_56766","37632"
"146810","MN234196_0A_Fwd_43537","37633"
"146811","ON108644_0A_Fwd_44454","37633"
"146812","OP910132_0A_Fwd_43926","37633"
"146813","OR253912_0A_Fwd_43594","37633"
"146814","PQ184807_0A_Fwd_42927","37633"
"146815","MN234196_0A_Fwd_47425","37634"
"146816","PQ184807_0A_Fwd_46914","37634"
"146817","MN234196_0A_Fwd_47275","37635"
"146818","OK216879_0A_Fwd_47698","37635"
"146819","OP910132_0A_Fwd_47664","37635"
"146820","OR253912_0A_Fwd_47332","37635"
"146821","PQ184807_0A_Fwd_46764","37635"
"146822","MN234199_0A_Rev_22266","37636"
"146823","MN234199_0A_Rev_30002","37637"
"146824","MN234199_0A_Rev_58242","37638"
"146825","MN234199_0A_Rev_27184","37639"
"146826","MN234199_0A_Rev_4632","37640"
"146827","MN234199_0A_Fwd_12841","37641"
"146828","MN234199_0A_Fwd_12730","37642"
"146829","MN234199_0A_Rev_12015","37643"
"146830","MN234199_0A_Rev_44252","37644"
"146831","MN234199_0A_Fwd_47387","37645"
"146832","MN234199_0A_Fwd_536","37646"
"146833","MN234199_0A_Fwd_36392","37647"
"146834","MN234199_0A_Fwd_16856","37648"
"146835","MN234199_0A_Rev_12939","37649"
"146836","MN234200_0A_Rev_434","37650"
"146837","MN234209_0A_Rev_453","37650"
"146838","MN234235_0A_Rev_434","37650"
"146839","MN234200_0A_Rev_50737","37651"
"146840","MN234235_0A_Rev_50755","37651"
"146841","MN234200_0A_Fwd_42836","37652"
"146842","MN234235_0A_Fwd_42854","37652"
"146843","MN234200_0A_Fwd_23751","37653"
"146844","MN234235_0A_Fwd_23769","37653"
"146845","MN234200_0A_Rev_39928","37654"
"146846","MN234235_0A_Rev_39946","37654"
"146847","MN234200_0A_Rev_45434","37655"
"146848","MN234235_0A_Rev_45452","37655"
"146849","MN234200_0A_Rev_20928","37656"
"146850","MN234235_0A_Rev_20947","37656"
"146851","MN234200_0A_Rev_40179","37657"
"146852","MN234235_0A_Rev_40197","37657"
"146853","MN234200_0A_Fwd_22087","37658"
"146854","MN234235_0A_Fwd_22106","37658"
"146855","MN234200_0A_Rev_24158","37659"
"146856","MN234235_0A_Rev_24176","37659"
"146857","MN234200_0A_Rev_3432","37660"
"146858","MN234235_0A_Rev_3432","37660"
"146859","MN234201_0A_Rev_54128","37661"
"146860","MN234202_0A_Fwd_22263","37662"
"146861","MN234202_0A_Fwd_17856","37663"
"146862","OP172869_0A_Fwd_17856","37663"
"146863","MN234203_0A_Rev_12919","37664"
"146864","MN234206_0A_Rev_104208","37665"
"146865","MN234211_0A_Rev_103171","37665"
"146866","PQ559666_0A_Rev_104136","37665"
"146867","MN234206_0A_Rev_68246","37666"
"146868","MN234211_0A_Rev_67593","37666"
"146869","PQ559666_0A_Rev_67611","37666"
"146870","MN234206_0A_Rev_87942","37667"
"146871","MN234211_0A_Rev_87289","37667"
"146872","PQ559666_0A_Rev_87308","37667"
"146873","MN234206_0A_Fwd_151294","37668"
"146874","MN234211_0A_Fwd_150915","37668"
"146875","PQ559666_0A_Fwd_151324","37668"
"146876","MN234206_0A_Fwd_81385","37669"
"146877","MN234211_0A_Fwd_80732","37669"
"146878","PQ559666_0A_Fwd_80750","37669"
"146879","MN234206_0A_Rev_16339","37670"
"146880","MN234206_0A_Rev_190048","37670"
"146881","MN234211_0A_Rev_15747","37670"
"146882","MN234211_0A_Rev_188407","37670"
"146883","MN234206_0A_Fwd_114177","37671"
"146884","MN234206_0A_Fwd_155430","37672"
"146885","MN234211_0A_Fwd_155051","37672"
"146886","PQ559666_0A_Fwd_155460","37672"
"146887","MN234206_0A_Fwd_92471","37673"
"146888","MN234211_0A_Fwd_91794","37673"
"146889","PQ559666_0A_Fwd_92074","37673"
"146890","MN234206_0A_Rev_138269","37674"
"146891","MN234211_0A_Rev_138157","37674"
"146892","PQ559666_0A_Rev_138565","37674"
"146893","MN234206_0A_Rev_84696","37675"
"146894","MN234211_0A_Rev_84043","37675"
"146895","PQ559666_0A_Rev_84061","37675"
"146896","MN234206_0A_Fwd_106009","37676"
"146897","MN234211_0A_Fwd_104993","37676"
"146898","PQ559666_0A_Fwd_105958","37676"
"146899","MN234206_0A_Rev_67889","37677"
"146900","MN234211_0A_Rev_67236","37677"
"146901","PQ559666_0A_Rev_67254","37677"
"146902","MN234206_0A_Rev_41160","37678"
"146903","MN234211_0A_Rev_40507","37678"
"146904","PQ559666_0A_Rev_40525","37678"
"146905","MN234206_0A_Fwd_148595","37679"
"146906","MN234211_0A_Fwd_148216","37679"
"146907","PQ559666_0A_Fwd_148625","37679"
"146908","MN234206_0A_Rev_111135","37680"
"146909","MN234211_0A_Rev_110169","37680"
"146910","PQ559666_0A_Rev_110546","37680"
"146911","MN234206_0A_Rev_38976","37681"
"146912","MN234211_0A_Rev_38323","37681"
"146913","PQ559666_0A_Rev_38341","37681"
"146914","MN234206_0A_Fwd_40208","37682"
"146915","MN234211_0A_Fwd_39555","37682"
"146916","PQ559666_0A_Fwd_39573","37682"
"146917","MN234206_0A_Fwd_160693","37683"
"146918","MN234211_0A_Fwd_160314","37683"
"146919","PQ559666_0A_Fwd_160659","37683"
"146920","MN234206_0A_Rev_66419","37684"
"146921","MN234211_0A_Rev_65766","37684"
"146922","PQ559666_0A_Rev_65784","37684"
"146923","MN234206_0A_Fwd_171066","37685"
"146924","MN234206_0A_Rev_55274","37686"
"146925","MN234211_0A_Rev_54621","37686"
"146926","MN234206_0A_Fwd_165236","37687"
"146927","MN234211_0A_Fwd_164857","37687"
"146928","MN234206_0A_Fwd_84937","37688"
"146929","MN234211_0A_Fwd_84284","37688"
"146930","PQ559666_0A_Fwd_84302","37688"
"146931","MN234206_0A_Rev_45991","37689"
"146932","MN234211_0A_Rev_45338","37689"
"146933","PQ559666_0A_Rev_45356","37689"
"146934","MN234206_0A_Rev_28541","37690"
"146935","MN234211_0A_Rev_27888","37690"
"146936","PQ559666_0A_Rev_27906","37690"
"146937","MN234206_0A_Fwd_115946","37691"
"146938","MN234211_0A_Fwd_114980","37691"
"146939","PQ559666_0A_Fwd_115357","37691"
"146940","MN234206_0A_Fwd_57336","37692"
"146941","MN234211_0A_Fwd_56683","37692"
"146942","PQ559666_0A_Fwd_56701","37692"
"146943","MN234206_0A_Fwd_89995","37693"
"146944","MN234211_0A_Fwd_89342","37693"
"146945","MN234206_0A_Rev_80843","37694"
"146946","MN234211_0A_Rev_80190","37694"
"146947","PQ559666_0A_Rev_80208","37694"
"146948","MN234206_0A_Rev_179812","37695"
"146949","MN234206_0A_Rev_6103","37695"
"146950","MN234211_0A_Rev_6039","37695"
"146951","MN234211_0A_Rev_178699","37695"
"146952","PQ559666_0A_Rev_6054","37695"
"146953","PQ559666_0A_Rev_180526","37695"
"146954","MN234206_0A_Fwd_25515","37696"
"146955","MN234211_0A_Fwd_24862","37696"
"146956","PQ559666_0A_Fwd_24880","37696"
"146957","MN234206_0A_Fwd_119851","37697"
"146958","MN234211_0A_Fwd_118885","37697"
"146959","PQ559666_0A_Fwd_119262","37697"
"146960","MN234206_0A_Fwd_33964","37698"
"146961","MN234211_0A_Fwd_33311","37698"
"146962","PQ559666_0A_Fwd_33329","37698"
"146963","MN234206_0A_Fwd_109732","37699"
"146964","MN234211_0A_Fwd_108766","37699"
"146965","PQ559666_0A_Fwd_109143","37699"
"146966","MN234206_0A_Rev_31008","37700"
"146967","MN234211_0A_Rev_30355","37700"
"146968","PQ559666_0A_Rev_30373","37700"
"146969","MN234206_0A_Rev_38181","37701"
"146970","MN234211_0A_Rev_37528","37701"
"146971","PQ559666_0A_Rev_37546","37701"
"146972","MN234206_0A_Rev_64697","37702"
"146973","MN234211_0A_Rev_64044","37702"
"146974","PQ559666_0A_Rev_64062","37702"
"146975","MN234206_0A_Rev_130095","37703"
"146976","MN234206_0A_Rev_144749","37704"
"146977","MN234211_0A_Rev_144369","37704"
"146978","PQ559666_0A_Rev_144778","37704"
"146979","MN234206_0A_Rev_138701","37705"
"146980","MN234211_0A_Rev_138589","37705"
"146981","PQ559666_0A_Rev_138997","37705"
"146982","MN234206_0A_Rev_160250","37706"
"146983","MN234211_0A_Rev_159871","37706"
"146984","MN234206_0A_Fwd_85334","37707"
"146985","MN234211_0A_Fwd_84681","37707"
"146986","PQ559666_0A_Fwd_84699","37707"
"146987","MN234206_0A_Fwd_59581","37708"
"146988","MN234211_0A_Fwd_58928","37708"
"146989","PQ559666_0A_Fwd_58946","37708"
"146990","MN234206_0A_Rev_26690","37709"
"146991","MN234211_0A_Rev_26037","37709"
"146992","PQ559666_0A_Rev_26055","37709"
"146993","MN234206_0A_Fwd_59401","37710"
"146994","MN234211_0A_Fwd_58748","37710"
"146995","PQ559666_0A_Fwd_58766","37710"
"146996","MN234207_0A_Rev_7574","37711"
"146997","OR475273_0A_Rev_8534","37711"
"146998","PQ201085_0A_Rev_9022","37711"
"146999","MN234207_0A_Rev_42115","37712"
"147000","MN234220_0A_Rev_42947","37712"
"147001","MN234207_0A_Fwd_29305","37713"
"147002","OL455890_0A_Fwd_30030","37713"
"147003","OP172876_0A_Fwd_30406","37713"
"147004","OR475273_0A_Fwd_30279","37713"
"147005","OR553907_0A_Fwd_30406","37713"
"147006","PQ201085_0A_Fwd_30773","37713"
"147007","MN234207_0A_Rev_15492","37714"
"147008","MN586003_0A_Rev_17583","37714"
"147009","OL455895_0A_Rev_17498","37714"
"147010","OR434021_0A_Rev_17498","37714"
"147011","MN234209_0A_Rev_22784","37715"
"147012","MN234209_0A_Rev_11595","37716"
"147013","MN234209_0A_Fwd_42867","37717"
"147014","MN234209_0A_Fwd_44459","37718"
"147015","MN234209_0A_Rev_41207","37719"
"147016","MN234209_0A_Fwd_20708","37720"
"147017","MN234211_0A_Fwd_28412","37721"
"147018","MN234211_0A_Rev_12424","37722"
"147019","MN234211_0A_Rev_185084","37722"
"147020","MN234211_0A_Fwd_170228","37723"
"147021","PQ559666_0A_Fwd_172037","37723"
"147022","MN234211_0A_Rev_95144","37724"
"147023","MN234211_0A_Fwd_113211","37725"
"147024","PQ559666_0A_Fwd_113588","37725"
"147025","MN234212_0A_Fwd_49476","37726"
"147026","MZ355726_0A_Fwd_47258","37726"
"147027","MN234212_0A_Fwd_2657","37727"
"147028","MN234213_0A_Rev_3001","37728"
"147029","MN234215_0A_Fwd_20617","37729"
"147030","MN234215_0A_Rev_41406","37730"
"147031","MN586036_0A_Rev_41429","37730"
"147032","MN586049_0A_Rev_41434","37730"
"147033","MW862988_0A_Rev_41677","37730"
"147034","MN234215_0A_Rev_44189","37731"
"147035","MN586036_0A_Rev_44226","37731"
"147036","MN586049_0A_Rev_44237","37731"
"147037","MW862988_0A_Rev_44404","37731"
"147038","PP208920_0A_Rev_44493","37731"
"147039","MN234215_0A_Fwd_37704","37732"
"147040","MN586036_0A_Fwd_37727","37732"
"147041","MN586049_0A_Fwd_37732","37732"
"147042","MW862988_0A_Fwd_37975","37732"
"147043","MN234215_0A_Rev_24873","37733"
"147044","MN234215_0A_Rev_35678","37734"
"147045","MN234215_0A_Rev_2149","37735"
"147046","MN586049_0A_Rev_2143","37735"
"147047","MW862988_0A_Rev_2150","37735"
"147048","PP208920_0A_Rev_2144","37735"
"147049","MN234215_0A_Rev_24041","37736"
"147050","MN234216_0A_Rev_119576","37737"
"147051","MN234216_0A_Fwd_88438","37738"
"147052","MN234216_0A_Rev_79548","37739"
"147053","MN234216_0A_Rev_20996","37740"
"147054","MN234216_0A_Rev_15977","37741"
"147055","MN234216_0A_Fwd_6233","37742"
"147056","MN234216_0A_Rev_120491","37743"
"147057","MN234216_0A_Rev_102117","37744"
"147058","MN234216_0A_Fwd_19696","37745"
"147059","MN234216_0A_Rev_30233","37746"
"147060","MN234218_0A_Rev_16448","37747"
"147061","MN234218_0A_Fwd_28109","37748"
"147062","MN234218_0A_Rev_21782","37749"
"147063","MN234219_0A_Rev_13909","37750"
"147064","MN234219_0A_Fwd_12506","37751"
"147065","MN234219_0A_Fwd_42521","37752"
"147066","MN234219_0A_Fwd_3839","37753"
"147067","MN234219_0A_Fwd_818","37754"
"147068","MN234219_0A_Rev_6725","37755"
"147069","MN234220_0A_Fwd_66613","37756"
"147070","OL455890_0A_Fwd_66551","37756"
"147071","MN234220_0A_Fwd_6451","37757"
"147072","MN234220_0A_Rev_6405","37758"
"147073","MN234220_0A_Fwd_30818","37759"
"147074","MN234220_0A_Rev_61700","37760"
"147075","ON970611_0A_Rev_59395","37760"
"147076","MN234221_0A_Rev_43666","37761"
"147077","OK310503_0A_Rev_44020","37761"
"147078","OP434462_0A_Rev_43807","37761"
"147079","MN234221_0A_Fwd_9668","37762"
"147080","MN234221_0A_Rev_54118","37763"
"147081","OP434462_0A_Rev_54198","37763"
"147082","MN234221_0A_Rev_20285","37764"
"147083","OP434462_0A_Rev_20288","37764"
"147084","MN234221_0A_Fwd_13796","37765"
"147085","MN234221_0A_Fwd_22442","37766"
"147086","MN234221_0A_Rev_52977","37767"
"147087","MN703412_0A_Rev_52454","37767"
"147088","OK310503_0A_Rev_53358","37767"
"147089","OP434462_0A_Rev_53057","37767"
"147090","PQ201082_0A_Rev_52990","37767"
"147091","MN234221_0A_Rev_34624","37768"
"147092","MN234221_0A_Rev_41585","37769"
"147093","MN234221_0A_Fwd_4538","37770"
"147094","MN284902_0A_Fwd_4667","37770"
"147095","MN703412_0A_Fwd_4541","37770"
"147096","MW055912_0A_Fwd_4614","37770"
"147097","OK310503_0A_Fwd_4538","37770"
"147098","OP434462_0A_Fwd_4538","37770"
"147099","PQ201082_0A_Fwd_4528","37770"
"147100","MN234226_0A_Fwd_19071","37771"
"147101","MN234226_0A_Fwd_32184","37772"
"147102","MN234226_0A_Fwd_35149","37773"
"147103","MN234226_0A_Rev_32589","37774"
"147104","MN234226_0A_Rev_32366","37775"
"147105","MN234226_0A_Fwd_29220","37776"
"147106","MN234226_0A_Rev_11763","37777"
"147107","MN234226_0A_Rev_39374","37778"
"147108","MN234226_0A_Fwd_29351","37779"
"147109","MN234226_0A_Rev_28219","37780"
"147110","MN234228_0A_Rev_46914","37781"
"147111","MN234228_0A_Fwd_39837","37782"
"147112","MN234228_0A_Fwd_63652","37783"
"147113","MN234228_0A_Fwd_16377","37784"
"147114","MN234228_0A_Rev_5637","37785"
"147115","MN234228_0A_Rev_58504","37786"
"147116","MN234228_0A_Fwd_39806","37787"
"147117","MN234228_0A_Rev_43405","37788"
"147118","MZ005679_0A_Rev_41958","37788"
"147119","MN234228_0A_Rev_39015","37789"
"147120","MN234228_0A_Fwd_1812","37790"
"147121","MN234228_0A_Fwd_27964","37791"
"147122","MN234228_0A_Rev_57148","37792"
"147123","MN234229_0A_Fwd_22264","37793"
"147124","OP910131_0A_Fwd_22264","37793"
"147125","MN234234_0A_Rev_23910","37794"
"147126","MN234234_0A_Rev_45354","37795"
"147127","MN234234_0A_Rev_62983","37796"
"147128","MN234234_0A_Rev_7872","37797"
"147129","MN234234_0A_Rev_7532","37798"
"147130","MN234234_0A_Fwd_29767","37799"
"147131","MN234234_0A_Fwd_38237","37800"
"147132","MN234234_0A_Rev_28056","37801"
"147133","MN241318_0A_Rev_128763","37802"
"147134","ON506928_0A_Rev_6996","37802"
"147135","MN252582_0A_Fwd_17424","37803"
"147136","OQ818670_0A_Fwd_19603","37803"
"147137","PP693230_0A_Fwd_20414","37803"
"147138","MN252582_0A_Fwd_9458","37804"
"147139","PP693230_0A_Fwd_12448","37804"
"147140","MN270258_0A_Rev_100373","37805"
"147141","MN270259_0A_Rev_100409","37805"
"147142","MN270279_0A_Rev_41623","37805"
"147143","MN270258_0A_Rev_54874","37806"
"147144","MN270259_0A_Rev_54910","37806"
"147145","MN270258_0A_Fwd_3034","37807"
"147146","MN270259_0A_Fwd_3070","37807"
"147147","MN270258_0A_Fwd_79193","37808"
"147148","MN270259_0A_Fwd_79229","37808"
"147149","MN270258_0A_Fwd_54465","37809"
"147150","MN270259_0A_Fwd_54501","37809"
"147151","MN270269_0A_Fwd_55525","37809"
"147152","MN270258_0A_Rev_9624","37810"
"147153","MN270259_0A_Rev_9660","37810"
"147154","MN270258_0A_Rev_97559","37811"
"147155","MN270259_0A_Rev_97595","37811"
"147156","MN270279_0A_Rev_38809","37811"
"147157","MN270258_0A_Fwd_95076","37812"
"147158","MN270259_0A_Fwd_95112","37812"
"147159","MN270279_0A_Fwd_36326","37812"
"147160","MN270258_0A_Rev_83357","37813"
"147161","MN270259_0A_Rev_83393","37813"
"147162","MN270279_0A_Rev_24962","37813"
"147163","MN270258_0A_Fwd_82727","37814"
"147164","MN270259_0A_Fwd_82763","37814"
"147165","MN270260_0A_Fwd_11906","37815"
"147166","MN270262_0A_Fwd_11906","37815"
"147167","OP662525_0A_Fwd_11035","37815"
"147168","OP662526_0A_Fwd_11035","37815"
"147169","OP662527_0A_Fwd_11035","37815"
"147170","OP662528_0A_Fwd_11035","37815"
"147171","OP662529_0A_Fwd_11035","37815"
"147172","MN270260_0A_Rev_33928","37816"
"147173","MN270262_0A_Rev_33928","37816"
"147174","MN270263_0A_Rev_26110","37816"
"147175","MN270264_0A_Rev_26110","37816"
"147176","MN270278_0A_Rev_25004","37816"
"147177","OQ418408_0A_Rev_43987","37816"
"147178","MN270261_0A_Rev_22046","37817"
"147179","OP662530_0A_Rev_35174","37817"
"147180","OQ418408_0A_Rev_32267","37817"
"147181","MN270263_0A_Fwd_38927","37818"
"147182","MN270264_0A_Fwd_38927","37818"
"147183","MN270265_0A_Rev_11429","37819"
"147184","MN270266_0A_Fwd_63327","37820"
"147185","MN270267_0A_Fwd_63327","37820"
"147186","MN270266_0A_Fwd_68087","37821"
"147187","MN270267_0A_Fwd_68087","37821"
"147188","MN270268_0A_Rev_22124","37822"
"147189","MN270268_0A_Rev_17149","37823"
"147190","MN270268_0A_Rev_54766","37824"
"147191","MN270268_0A_Rev_58236","37825"
"147192","MN270269_0A_Fwd_39060","37826"
"147193","MN270269_0A_Rev_43872","37827"
"147194","MN270270_0A_Rev_28838","37828"
