fasta_id	sequence_id	predicted_label	p_temperate	p_virulent
uvig_453111	17819	temperate	0.7321452748910428	0.26785472510895725
uvig_453118	17820	temperate	0.6761064926663685	0.32389350733363154
uvig_453138	17821	virulent	0.3849909812950258	0.6150090187049742
uvig_453140	17822	temperate	0.7448333981562794	0.2551666018437206
uvig_453141	17823	temperate	0.6348966262890199	0.3651033737109801
uvig_453143	17824	temperate	0.6335876342607979	0.3664123657392021
uvig_453145	17825	virulent	0.1300905886616094	0.8699094113383906
uvig_453147	17826	virulent	0.16874401866976338	0.8312559813302366
uvig_453158	17827	temperate	0.8058459564188903	0.19415404358110966
uvig_453159	17828	virulent	0.4263874719027771	0.5736125280972229
uvig_453161	17829	temperate	0.7473864035593131	0.2526135964406869
uvig_453167	17830	temperate	0.7194345823957887	0.2805654176042113
uvig_453170	17831	temperate	0.6274875855284541	0.37251241447154587
uvig_453172	17832	temperate	0.5244749416449633	0.47552505835503667
uvig_453173	17833	temperate	0.7349853010366343	0.26501469896336577
uvig_453176	17834	temperate	0.7360382955670665	0.2639617044329336
uvig_453179	17835	temperate	0.6340034322898064	0.3659965677101936
uvig_453214	17836	virulent	0.4880642327408605	0.5119357672591395
uvig_453221	17837	temperate	0.6304013086245159	0.36959869137548407
uvig_453223	17838	temperate	0.8377055383843863	0.16229446161561362
uvig_453227	17839	virulent	0.23047502291647812	0.769524977083522
uvig_453231	17840	temperate	0.5613744041766636	0.43862559582333643
uvig_453245	17841	virulent	0.08303560568662458	0.9169643943133755
uvig_453247	17842	temperate	0.6608243123542812	0.33917568764571876
uvig_453248	17843	temperate	0.5965698278457321	0.4034301721542679
uvig_453249	17844	virulent	0.3155807721187772	0.6844192278812228
uvig_453255	17845	temperate	0.8457963107479264	0.15420368925207362
uvig_453256	17846	temperate	0.8938714674168529	0.10612853258314706
uvig_453259	17847	temperate	0.7966155970096447	0.2033844029903554
uvig_453262	17848	temperate	0.8843933751486921	0.11560662485130788
uvig_453264	17849	temperate	0.7668284084569695	0.23317159154303038
uvig_453273	17850	temperate	0.7319561606510074	0.2680438393489926
uvig_453274	17851	temperate	0.912313648948998	0.08768635105100205
uvig_453277	17852	temperate	0.7756033791344452	0.2243966208655547
uvig_453279	17853	temperate	0.826855645210991	0.17314435478900914
uvig_453280	17854	temperate	0.7664394135625211	0.23356058643747896
uvig_453282	17855	temperate	0.9051217829416119	0.09487821705838806
uvig_453297	17856	temperate	0.8168210972651253	0.1831789027348747
uvig_453298	17857	temperate	0.8711964400171521	0.1288035599828479
uvig_453299	17858	virulent	0.17780644717595667	0.8221935528240434
uvig_453301	17859	virulent	0.17193503371554464	0.8280649662844554
uvig_453302	17860	virulent	0.11872362925665289	0.8812763707433471
uvig_453303	17861	virulent	0.07319994627853939	0.9268000537214607
uvig_453304	17862	temperate	0.5121555800573165	0.4878444199426834
uvig_453307	17863	virulent	0.09853851868970523	0.9014614813102947
uvig_453314	17864	temperate	0.6634159581202738	0.33658404187972624
uvig_453315	17865	temperate	0.6006786558340041	0.3993213441659958
uvig_453319	17866	temperate	0.6255104247100588	0.3744895752899412
uvig_453321	17867	virulent	0.3288368310101252	0.6711631689898748
uvig_453322	17868	temperate	0.7083047233279973	0.2916952766720026
uvig_453325	17869	temperate	0.6299530799182524	0.37004692008174755
uvig_453327	17870	virulent	0.35685553339804377	0.6431444666019562
uvig_453330	17871	temperate	0.7758899765983551	0.22411002340164476
uvig_453333	17872	virulent	0.128313387357948	0.871686612642052
uvig_453336	17873	temperate	0.5178761185329015	0.48212388146709856
uvig_453344	17874	virulent	0.46067684962148525	0.5393231503785147
uvig_453345	17875	temperate	0.5476515496011846	0.4523484503988155
uvig_453350	17876	temperate	0.5087205639623634	0.4912794360376365
uvig_453351	17877	temperate	0.8527345344353164	0.1472654655646835
uvig_453352	17878	temperate	0.542860937522038	0.45713906247796204
uvig_453361	17879	temperate	0.820178771361802	0.17982122863819797
uvig_453362	17880	virulent	0.47510694219771493	0.524893057802285
uvig_453363	17881	temperate	0.7919414076509317	0.20805859234906826
uvig_453364	17882	temperate	0.5096695715073568	0.49033042849264313
uvig_453367	17883	temperate	0.6343186593325745	0.3656813406674256
uvig_453391	17884	virulent	0.41851395383444895	0.5814860461655511
uvig_453393	17885	temperate	0.5316829470631335	0.4683170529368665
uvig_453397	17886	temperate	0.9317277103553162	0.0682722896446838
uvig_453398	17887	temperate	0.7985133768571058	0.2014866231428942
uvig_453399	17888	temperate	0.5462545562434665	0.4537454437565334
uvig_453400	17889	temperate	0.8129204304367339	0.18707956956326613
uvig_453402	17890	temperate	0.6145771807214089	0.38542281927859107
uvig_453408	17891	virulent	0.3485846356081886	0.6514153643918114
uvig_453409	17892	virulent	0.29868908307871644	0.7013109169212836
uvig_453410	17893	temperate	0.5596040987383181	0.440395901261682
uvig_453411	17894	virulent	0.4834932261490666	0.5165067738509334
uvig_453413	17895	temperate	0.8804162859783168	0.1195837140216832
uvig_453414	17896	temperate	0.6997636743462909	0.30023632565370906
uvig_453415	17897	temperate	0.7559150378247861	0.24408496217521392
uvig_453417	17898	temperate	0.8688673066422026	0.13113269335779748
uvig_453418	17899	temperate	0.8236198946542024	0.17638010534579768
uvig_453420	17900	temperate	0.6329205886692567	0.3670794113307433
uvig_453427	17901	virulent	0.49506260960058535	0.5049373903994147
uvig_453429	17902	temperate	0.7476788652125318	0.2523211347874682
uvig_453430	17903	temperate	0.7564576415524584	0.2435423584475415
uvig_453431	17904	temperate	0.627126590426354	0.372873409573646
uvig_453432	17905	temperate	0.6161419816019678	0.3838580183980322
uvig_453433	17906	temperate	0.901575976724401	0.09842402327559885
uvig_453452	17907	temperate	0.5626229427584799	0.43737705724152015
uvig_453458	17908	virulent	0.07530167570220148	0.9246983242977985
uvig_453459	17909	virulent	0.42163974059552084	0.5783602594044792
uvig_453469	17910	temperate	0.6631239265926001	0.3368760734073999
uvig_453471	17911	virulent	0.3032682260621032	0.6967317739378969
uvig_453474	17912	virulent	0.45871671614353005	0.54128328385647
uvig_453477	17913	virulent	0.40073423688614596	0.599265763113854
uvig_453478	17914	virulent	0.4922437789832596	0.5077562210167404
uvig_453481	17915	temperate	0.8077484259360972	0.1922515740639028
uvig_453486	17916	temperate	0.6115736999657732	0.3884263000342269
uvig_453491	17917	virulent	0.3749674648394853	0.6250325351605147
uvig_453492	17918	virulent	0.48542989459294666	0.5145701054070534
uvig_453508	17919	temperate	0.5068014016201802	0.4931985983798198
uvig_453512	17920	temperate	0.5519860574716685	0.44801394252833154
uvig_453513	17921	virulent	0.3933328230227807	0.6066671769772193
uvig_453514	17922	temperate	0.6902664112196066	0.3097335887803933
uvig_453521	17923	virulent	0.08101758642747524	0.9189824135725247
uvig_453526	17924	virulent	0.4142640674284971	0.5857359325715029
uvig_453527	17925	temperate	0.798360648117831	0.201639351882169
uvig_453539	17926	temperate	0.7681740088048526	0.2318259911951474
uvig_453540	17927	virulent	0.49870170558318916	0.5012982944168108
uvig_453542	17928	temperate	0.6998862516098535	0.3001137483901464
uvig_453543	17929	virulent	0.39574980307676255	0.6042501969232374
uvig_453549	17930	virulent	0.31610190137872013	0.6838980986212798
uvig_453551	17931	temperate	0.5379422372325579	0.4620577627674422
uvig_453553	17932	temperate	0.727489939078691	0.2725100609213091
uvig_453557	17933	temperate	0.5519191782207872	0.44808082177921293
uvig_453563	17934	temperate	0.6617600848975436	0.33823991510245655
uvig_453600	17935	temperate	0.5866501052591311	0.4133498947408689
uvig_453602	17936	temperate	0.6665511908323799	0.33344880916762015
uvig_453615	17937	virulent	0.48575063165641347	0.5142493683435866
uvig_453617	17938	temperate	0.6630319380978076	0.3369680619021924
uvig_453618	17939	temperate	0.556878108671645	0.4431218913283551
uvig_453619	17940	temperate	0.5532797419246408	0.44672025807535914
uvig_453621	17941	temperate	0.6493567707045904	0.35064322929540964
uvig_453622	17942	virulent	0.2634782208446118	0.7365217791553882
uvig_453627	17943	temperate	0.6168471410420409	0.38315285895795914
uvig_453636	17944	temperate	0.5636849018022696	0.43631509819773046
uvig_453663	17945	virulent	0.38593838691521937	0.6140616130847807
uvig_453667	17946	virulent	0.4820695786569703	0.5179304213430297
uvig_453668	17947	temperate	0.5445586719860441	0.45544132801395587
uvig_453669	17948	virulent	0.33192159757133793	0.668078402428662
uvig_453670	17949	temperate	0.8136218542533671	0.18637814574663286
uvig_453672	17950	temperate	0.533747923289971	0.466252076710029
uvig_453684	17951	temperate	0.6635045979586168	0.33649540204138323
uvig_453691	17952	temperate	0.5815641868107142	0.41843581318928574
uvig_453693	17953	temperate	0.7425951450725513	0.2574048549274487
uvig_453695	17954	temperate	0.665441032929215	0.33455896707078503
uvig_453698	17955	virulent	0.46323549868744845	0.5367645013125515
uvig_453699	17956	temperate	0.5995163176211753	0.40048368237882465
uvig_453703	17957	virulent	0.457589790199598	0.542410209800402
uvig_453706	17958	virulent	0.23765238430351643	0.7623476156964836
uvig_453746	17959	temperate	0.8643508220803411	0.13564917791965883
uvig_453747	17960	temperate	0.8253941431944611	0.17460585680553886
uvig_453750	17961	virulent	0.3200029430923274	0.6799970569076726
uvig_453753	17962	virulent	0.0771124444982951	0.9228875555017049
uvig_453773	17963	temperate	0.7254923569293421	0.27450764307065795
uvig_453774	17964	virulent	0.09609884137802063	0.9039011586219794
uvig_453777	17965	temperate	0.642335031684308	0.3576649683156919
uvig_453779	17966	temperate	0.6180581960150195	0.38194180398498045
uvig_453780	17967	temperate	0.7722583391234892	0.22774166087651085
uvig_453793	17968	temperate	0.8131264136714145	0.18687358632858542
uvig_453794	17969	temperate	0.7791077732404641	0.22089222675953582
uvig_453795	17970	temperate	0.7971156366236111	0.20288436337638896
uvig_453804	17971	virulent	0.2951139984799267	0.7048860015200733
uvig_453807	17972	temperate	0.6491614282980174	0.35083857170198257
uvig_453810	17973	temperate	0.8023398184495971	0.19766018155040294
uvig_453813	17974	virulent	0.33775781569936714	0.6622421843006329
uvig_453835	17975	temperate	0.8828063353678136	0.11719366463218635
uvig_453836	17976	temperate	0.8467673254769345	0.1532326745230656
uvig_453837	17977	temperate	0.5506258333466606	0.44937416665333946
uvig_453838	17978	temperate	0.5728357373311568	0.4271642626688432
uvig_453840	17979	virulent	0.21959772368083352	0.7804022763191665
uvig_453843	17980	temperate	0.7616248540434246	0.23837514595657544
uvig_453844	17981	temperate	0.7264347194460701	0.27356528055392987
uvig_453850	17982	temperate	0.5063961349682277	0.49360386503177234
uvig_453852	17983	temperate	0.6769749115851085	0.3230250884148915
uvig_453880	17984	temperate	0.8142463629649018	0.18575363703509815
uvig_453885	17985	temperate	0.6974255662910661	0.3025744337089339
uvig_453886	17986	temperate	0.7415225191068663	0.2584774808931337
uvig_453888	17987	temperate	0.6824102160768762	0.31758978392312387
uvig_453900	17988	temperate	0.8587269394943475	0.14127306050565247
uvig_453901	17989	temperate	0.786566203302285	0.213433796697715
uvig_453905	17990	virulent	0.45431243355423523	0.5456875664457648
uvig_453927	17991	temperate	0.9618198114024232	0.03818018859757673
uvig_453928	17992	temperate	0.8625003801639397	0.13749961983606027
uvig_453929	17993	temperate	0.8916199966288388	0.10838000337116117
uvig_453930	17994	temperate	0.6231591142877276	0.3768408857122724
uvig_453932	17995	temperate	0.7144164262049579	0.28558357379504207
uvig_453935	17996	temperate	0.7714973505927307	0.22850264940726928
uvig_453936	17997	temperate	0.706892444130284	0.29310755586971604
uvig_453937	17998	temperate	0.6987666922049844	0.3012333077950156
uvig_453940	17999	temperate	0.569457329652597	0.430542670347403
uvig_453941	18000	virulent	0.31996955379267605	0.680030446207324
uvig_453943	18001	virulent	0.10332704376062522	0.8966729562393748
uvig_453944	18002	virulent	0.04596548294478622	0.9540345170552138
uvig_453946	18003	virulent	0.04286570639235258	0.9571342936076475
uvig_453958	18004	virulent	0.09932966865198042	0.9006703313480195
uvig_453959	18005	virulent	0.37849668178795964	0.6215033182120404
uvig_453960	18006	temperate	0.7287079785693884	0.27129202143061154
uvig_453961	18007	temperate	0.5093033927441762	0.49069660725582376
uvig_453962	18008	virulent	0.09054675600711265	0.9094532439928873
uvig_453965	18009	temperate	0.5746072566677504	0.42539274333224963
uvig_453967	18010	temperate	0.8202076431653518	0.17979235683464823
uvig_453978	18011	temperate	0.5395262487080648	0.46047375129193524
uvig_453979	18012	temperate	0.7951802579279134	0.2048197420720867
uvig_454002	18013	virulent	0.4650106141388497	0.5349893858611503
uvig_454007	18014	temperate	0.6027914475486864	0.3972085524513136
uvig_454011	18015	temperate	0.597301628384386	0.4026983716156139
uvig_454016	18016	temperate	0.6645744709494906	0.3354255290505094
uvig_454045	18017	temperate	0.8016916060524438	0.19830839394755617
uvig_454046	18018	temperate	0.6667279256352053	0.3332720743647946
uvig_454048	18019	temperate	0.5345110485108329	0.4654889514891671
uvig_454051	18020	temperate	0.6292926548320801	0.37070734516792
uvig_454056	18021	temperate	0.7833754293749056	0.2166245706250944
uvig_454058	18022	temperate	0.8118184127253378	0.18818158727466214
uvig_454060	18023	temperate	0.6213862953203046	0.3786137046796954
uvig_454063	18024	temperate	0.7155284804715232	0.28447151952847677
uvig_454065	18025	temperate	0.8994533284128013	0.10054667158719865
uvig_454068	18026	temperate	0.646392382290395	0.353607617709605
uvig_454069	18027	temperate	0.556043618624696	0.4439563813753041
uvig_454075	18028	virulent	0.39330218817399737	0.6066978118260027
uvig_454115	18029	temperate	0.5581871021306396	0.44181289786936034
uvig_454125	18030	temperate	0.8017735453477527	0.1982264546522473
uvig_454126	18031	temperate	0.6981363810251869	0.3018636189748131
uvig_454127	18032	temperate	0.7925553958115596	0.20744460418844032
uvig_454130	18033	temperate	0.7994538269022327	0.20054617309776737
uvig_454131	18034	temperate	0.7230147242023502	0.2769852757976497
uvig_454132	18035	temperate	0.8216432553931101	0.17835674460688977
uvig_454138	18036	temperate	0.847085899829016	0.15291410017098397
uvig_454139	18037	temperate	0.8947759759576572	0.10522402404234278
uvig_454140	18038	virulent	0.49063086549290735	0.5093691345070926
uvig_454141	18039	temperate	0.7396899630932995	0.2603100369067005
uvig_454143	18040	temperate	0.5146051934865726	0.48539480651342737
uvig_454164	18041	temperate	0.5225754784750818	0.4774245215249182
uvig_454170	18042	temperate	0.570872198141057	0.42912780185894295
uvig_454171	18043	temperate	0.6465437051153751	0.353456294884625
uvig_454183	18044	temperate	0.8241120921436645	0.17588790785633557
uvig_454184	18045	temperate	0.640121259315735	0.3598787406842649
uvig_454190	18046	virulent	0.4784774202341674	0.5215225797658326
uvig_454199	18047	temperate	0.9035016555274011	0.09649834447259883
uvig_454201	18048	virulent	0.4526165336162742	0.5473834663837258
uvig_454202	18049	temperate	0.5980210229498191	0.4019789770501809
uvig_454233	18050	temperate	0.7331448983655098	0.2668551016344902
uvig_454246	18051	temperate	0.8046991940101268	0.19530080598987326
uvig_454250	18052	temperate	0.6280393820244149	0.3719606179755851
uvig_454251	18053	temperate	0.6767494426445844	0.3232505573554157
uvig_454254	18054	temperate	0.8247970868941737	0.17520291310582614
uvig_454266	18055	virulent	0.4714863053253159	0.5285136946746841
uvig_454268	18056	temperate	0.8338427419530533	0.16615725804694673
uvig_454270	18057	virulent	0.4783117488430627	0.5216882511569373
uvig_454271	18058	temperate	0.8303528364734493	0.16964716352655063
uvig_454272	18059	temperate	0.791676132045607	0.2083238679543929
uvig_454273	18060	temperate	0.7651855516620168	0.23481444833798318
uvig_454278	18061	temperate	0.6700785795186894	0.3299214204813106
uvig_454279	18062	temperate	0.6408715801723628	0.3591284198276373
uvig_454287	18063	temperate	0.7596968190314024	0.24030318096859757
uvig_454288	18064	temperate	0.7032980453438487	0.2967019546561513
uvig_454322	18065	temperate	0.8849352819763464	0.11506471802365359
uvig_454335	18066	temperate	0.7016800148830784	0.2983199851169216
uvig_454336	18067	temperate	0.5029944112770135	0.4970055887229865
uvig_454343	18068	temperate	0.8349745016111452	0.16502549838885489
uvig_454347	18069	temperate	0.5600228453299314	0.43997715467006854
uvig_454352	18070	temperate	0.8535701784488544	0.14642982155114567
uvig_454385	18071	temperate	0.8230327577382536	0.17696724226174637
uvig_454388	18072	temperate	0.8588259459228591	0.14117405407714087
uvig_454392	18073	virulent	0.4527259393635811	0.5472740606364189
uvig_454394	18074	virulent	0.01465038571672591	0.9853496142832741
uvig_454409	18075	virulent	0.2613827868449347	0.7386172131550653
uvig_454413	18076	temperate	0.540696504148536	0.4593034958514639
uvig_454414	18077	temperate	0.7084129720662722	0.29158702793372776
uvig_454415	18078	virulent	0.1990934754911218	0.8009065245088782
uvig_454417	18079	temperate	0.5228883359483476	0.4771116640516524
uvig_454422	18080	temperate	0.5784425010759233	0.42155749892407673
uvig_454424	18081	temperate	0.7418522958548699	0.2581477041451302
uvig_454426	18082	virulent	0.3620430150914482	0.6379569849085518
uvig_454427	18083	temperate	0.606106815973874	0.39389318402612605
uvig_454433	18084	temperate	0.7607913435672871	0.23920865643271305
uvig_454440	18085	virulent	0.4646162190456117	0.5353837809543882
uvig_454484	18086	virulent	0.49466095632884355	0.5053390436711565
uvig_454485	18087	temperate	0.5868512926964896	0.4131487073035104
uvig_454489	18088	temperate	0.797347688858831	0.20265231114116894
uvig_454500	18089	temperate	0.5460813988151944	0.45391860118480565
uvig_454501	18090	temperate	0.5362393900827366	0.46376060991726337
uvig_454502	18091	temperate	0.8816081882066912	0.11839181179330886
uvig_454514	18092	temperate	0.7752977881375736	0.22470221186242642
uvig_454515	18093	temperate	0.562571151393427	0.4374288486065731
uvig_454518	18094	temperate	0.5234187224561411	0.476581277543859
uvig_454519	18095	virulent	0.45964612581371556	0.5403538741862844
uvig_454520	18096	temperate	0.686916108925433	0.31308389107456697
uvig_454521	18097	temperate	0.6145083651963147	0.38549163480368526
uvig_454522	18098	virulent	0.24214811129024266	0.7578518887097573
uvig_454523	18099	temperate	0.8173424168436658	0.18265758315633426
uvig_454524	18100	temperate	0.837418649483759	0.162581350516241
uvig_454525	18101	virulent	0.4586201894285139	0.5413798105714861
uvig_454526	18102	virulent	0.4942022571695177	0.5057977428304823
uvig_454527	18103	temperate	0.856344593277828	0.14365540672217214
uvig_454528	18104	virulent	0.2886775144498232	0.7113224855501769
uvig_454529	18105	temperate	0.5082947197384093	0.49170528026159066
uvig_454530	18106	virulent	0.4907230968461661	0.5092769031538339
uvig_454532	18107	temperate	0.505021087991863	0.4949789120081371
uvig_454534	18108	virulent	0.38049026822831716	0.6195097317716829
uvig_454556	18109	temperate	0.8642763700244157	0.13572362997558426
uvig_454570	18110	temperate	0.8273880900643437	0.1726119099356564
uvig_454572	18111	virulent	0.12112865904244315	0.8788713409575568
uvig_454573	18112	temperate	0.6600787541996858	0.33992124580031424
uvig_454584	18113	temperate	0.5331765097233307	0.46682349027666925
uvig_454603	18114	virulent	0.4222619265913434	0.5777380734086567
uvig_454604	18115	temperate	0.5296046072305893	0.4703953927694106
uvig_454605	18116	virulent	0.38906831162951405	0.610931688370486
uvig_454608	18117	virulent	0.324856505324981	0.6751434946750189
uvig_454616	18118	virulent	0.4319436960306663	0.5680563039693337
uvig_454619	18119	temperate	0.7723732904713273	0.22762670952867264
uvig_454620	18120	virulent	0.4524567857633239	0.5475432142366762
uvig_454622	18121	temperate	0.5881094378531583	0.4118905621468418
uvig_454627	18122	temperate	0.8218360601666669	0.17816393983333312
uvig_454646	18123	temperate	0.7816282130456237	0.2183717869543764
uvig_454679	18124	temperate	0.7158465454787545	0.2841534545212456
uvig_454693	18125	virulent	0.09621873292765194	0.9037812670723482
uvig_454699	18126	temperate	0.8858023945121438	0.11419760548785604
uvig_454700	18127	temperate	0.7327951744629404	0.2672048255370596
uvig_454707	18128	temperate	0.8838079039839676	0.11619209601603255
uvig_454708	18129	temperate	0.8235116301165442	0.17648836988345587
uvig_454709	18130	temperate	0.8794153743801343	0.12058462561986577
uvig_454713	18131	virulent	0.17308246491726895	0.8269175350827311
uvig_454714	18132	virulent	0.378354502745288	0.6216454972547121
uvig_454717	18133	temperate	0.6834980921881512	0.3165019078118489
uvig_454718	18134	virulent	0.4464413802707179	0.5535586197292821
uvig_454719	18135	virulent	0.37286240289638084	0.6271375971036193
uvig_454733	18136	temperate	0.6711103695905504	0.3288896304094495
uvig_454734	18137	virulent	0.49890361360674335	0.5010963863932566
uvig_454736	18138	temperate	0.69638971059058	0.30361028940942003
uvig_454739	18139	temperate	0.5268030302255996	0.4731969697744004
uvig_454740	18140	temperate	0.7039430304726018	0.29605696952739824
uvig_454742	18141	temperate	0.5153497665707942	0.48465023342920577
uvig_454743	18142	temperate	0.7770834056110053	0.22291659438899467
uvig_454746	18143	virulent	0.03203622942909755	0.9679637705709023
uvig_454747	18144	temperate	0.8802688810145022	0.11973111898549774
uvig_454748	18145	temperate	0.8865734457246421	0.11342655427535778
uvig_454751	18146	temperate	0.7323991114335267	0.2676008885664733
uvig_454755	18147	temperate	0.8844490276465775	0.11555097235342258
uvig_454757	18148	temperate	0.8611116914936383	0.1388883085063617
uvig_454758	18149	temperate	0.7884255422023645	0.21157445779763542
uvig_454759	18150	virulent	0.34900641747052513	0.6509935825294749
uvig_454762	18151	temperate	0.5767884823636527	0.42321151763634735
uvig_454764	18152	temperate	0.6153118632363179	0.384688136763682
uvig_454767	18153	temperate	0.9078235435307561	0.09217645646924394
uvig_454770	18154	temperate	0.8653365975743977	0.1346634024256023
uvig_454773	18155	temperate	0.6490045107599878	0.35099548924001217
uvig_454797	18156	temperate	0.7888278416204048	0.21117215837959527
uvig_454811	18157	virulent	0.027542291946125754	0.9724577080538742
uvig_454812	18158	temperate	0.6638828844157232	0.3361171155842768
uvig_454814	18159	temperate	0.5011869724437947	0.49881302755620527
uvig_454815	18160	temperate	0.6653133472826509	0.3346866527173491
uvig_454833	18161	virulent	0.2404053411108662	0.7595946588891339
uvig_454835	18162	virulent	0.25982414722725006	0.7401758527727499
uvig_454837	18163	virulent	0.16931608439472615	0.8306839156052739
uvig_454839	18164	virulent	0.394310716725393	0.605689283274607
uvig_454842	18165	virulent	0.2138970961554248	0.7861029038445753
uvig_454856	18166	virulent	0.2723278220568562	0.7276721779431438
uvig_454860	18167	temperate	0.8276988715769826	0.17230112842301729
uvig_454861	18168	temperate	0.8295845775152794	0.17041542248472058
uvig_454862	18169	temperate	0.8251346895047934	0.1748653104952065
uvig_454865	18170	temperate	0.6149631336223457	0.3850368663776544
uvig_454868	18171	temperate	0.8201704576842935	0.17982954231570653
uvig_454869	18172	temperate	0.6217025502545992	0.37829744974540086
uvig_454877	18173	temperate	0.926842371288771	0.07315762871122906
uvig_454881	18174	virulent	0.483005084081665	0.516994915918335
uvig_454882	18175	temperate	0.6796750733862661	0.32032492661373396
uvig_454886	18176	temperate	0.6235148981510388	0.3764851018489613
uvig_454917	18177	temperate	0.748183507080181	0.251816492919819
uvig_454918	18178	temperate	0.8059616902097801	0.19403830979021985
uvig_454928	18179	temperate	0.6752977694686356	0.3247022305313644
uvig_454929	18180	temperate	0.8619377596741673	0.13806224032583264
uvig_454943	18181	temperate	0.7491338123308792	0.25086618766912083
uvig_454944	18182	virulent	0.4629416928923924	0.5370583071076076
uvig_454946	18183	virulent	0.3356842994377411	0.6643157005622589
uvig_454951	18184	virulent	0.4840409680243939	0.5159590319756061
uvig_454960	18185	virulent	0.16310352319689939	0.8368964768031006
uvig_454993	18186	temperate	0.75234407853511	0.24765592146488993
uvig_454997	18187	temperate	0.7328592813447704	0.26714071865522965
uvig_455002	18188	temperate	0.9190148139459666	0.0809851860540334
uvig_455050	18189	temperate	0.6356853905135341	0.3643146094864658
uvig_455052	18190	temperate	0.6401050898289736	0.3598949101710264
uvig_455054	18191	temperate	0.8484421160212142	0.15155788397878572
uvig_455055	18192	virulent	0.3789013683656453	0.6210986316343547
uvig_455057	18193	temperate	0.7856246119398553	0.21437538806014475
uvig_455058	18194	temperate	0.8007543883724818	0.19924561162751817
uvig_455065	18195	temperate	0.8640161259148017	0.13598387408519833
uvig_455067	18196	temperate	0.712683845519014	0.287316154480986
uvig_455068	18197	temperate	0.6640954878216485	0.3359045121783515
uvig_455069	18198	virulent	0.3788777889794256	0.6211222110205744
uvig_455071	18199	temperate	0.6118796041960258	0.3881203958039741
uvig_455075	18200	temperate	0.5111056938921406	0.48889430610785944
uvig_455076	18201	temperate	0.791252684719042	0.2087473152809581
uvig_455077	18202	temperate	0.635885221323134	0.364114778676866
uvig_455089	18203	temperate	0.6410421461824458	0.35895785381755413
uvig_455090	18204	temperate	0.7627884912220767	0.2372115087779233
uvig_455128	18205	temperate	0.6005866327396392	0.39941336726036075
uvig_455129	18206	temperate	0.8332020859976411	0.16679791400235883
uvig_455133	18207	temperate	0.7753992774194962	0.22460072258050387
uvig_455150	18208	temperate	0.526692708676679	0.4733072913233211
uvig_455152	18209	virulent	0.48092976673085963	0.5190702332691404
uvig_455153	18210	temperate	0.8970612406240527	0.10293875937594733
uvig_455154	18211	temperate	0.5754067646755665	0.4245932353244335
uvig_455157	18212	temperate	0.8047725964821298	0.19522740351787027
uvig_455158	18213	temperate	0.8254879390369242	0.1745120609630758
uvig_455159	18214	temperate	0.8540418940453847	0.1459581059546154
uvig_455162	18215	virulent	0.39098187420578573	0.6090181257942143
uvig_455163	18216	virulent	0.43153404641980264	0.5684659535801974
uvig_455164	18217	temperate	0.7111679326609247	0.2888320673390753
uvig_455165	18218	temperate	0.9115279804166246	0.0884720195833753
uvig_455166	18219	temperate	0.6873523252016327	0.3126476747983672
uvig_455167	18220	virulent	0.28369536794482564	0.7163046320551744
uvig_455168	18221	temperate	0.8522395957760774	0.14776040422392253
uvig_455169	18222	temperate	0.7289170250195629	0.27108297498043704
uvig_455170	18223	virulent	0.4756408662867731	0.5243591337132268
uvig_455172	18224	virulent	0.34485850835793086	0.6551414916420691
uvig_455173	18225	temperate	0.8760468517077854	0.12395314829221467
uvig_455174	18226	virulent	0.41401838885242587	0.5859816111475742
uvig_455175	18227	temperate	0.7133203572824667	0.2866796427175334
uvig_455178	18228	temperate	0.8361012040336614	0.16389879596633858
uvig_455179	18229	temperate	0.7495170695601591	0.2504829304398408
uvig_455180	18230	temperate	0.7564538551492906	0.24354614485070944
uvig_455211	18231	virulent	0.48201608249852423	0.5179839175014758
uvig_455212	18232	temperate	0.8473679105019095	0.15263208949809048
uvig_455213	18233	temperate	0.8077548798909004	0.19224512010909964
uvig_455214	18234	temperate	0.5938346890515477	0.4061653109484523
uvig_455215	18235	temperate	0.6068018156416186	0.3931981843583814
uvig_455216	18236	temperate	0.5199035664267248	0.4800964335732752
uvig_455217	18237	temperate	0.5468918252133965	0.4531081747866034
uvig_455220	18238	temperate	0.7679447735754308	0.23205522642456922
uvig_455221	18239	virulent	0.47866326003329246	0.5213367399667075
uvig_455222	18240	temperate	0.8027805253185201	0.19721947468147996
uvig_455223	18241	temperate	0.8301765993217923	0.16982340067820775
uvig_455224	18242	temperate	0.6989750334570638	0.30102496654293615
uvig_455225	18243	temperate	0.7216367374726989	0.2783632625273011
uvig_455226	18244	temperate	0.5797404960265947	0.4202595039734053
uvig_455229	18245	temperate	0.8289607412902885	0.1710392587097114
uvig_455230	18246	temperate	0.9149219636854815	0.08507803631451855
uvig_455231	18247	temperate	0.786184783289008	0.21381521671099207
uvig_455232	18248	virulent	0.4993454712160361	0.5006545287839639
uvig_455234	18249	temperate	0.5921048693285024	0.4078951306714976
uvig_455235	18250	temperate	0.7921677874912684	0.2078322125087316
uvig_455236	18251	temperate	0.9282310975270534	0.07176890247294665
uvig_455237	18252	temperate	0.835901980755892	0.1640980192441081
uvig_455238	18253	temperate	0.7776906193274912	0.22230938067250888
uvig_455240	18254	temperate	0.5634795209582127	0.43652047904178726
uvig_455259	18255	temperate	0.6232039608066055	0.3767960391933946
uvig_455260	18256	temperate	0.5582057121917372	0.44179428780826274
